,Şəhər,Sürətlər qutusu,Marka,Ötürücü,Model,Yeni,Buraxılış ili,Yürüş,Yerlərin sayı,Ban növü,Sahiblər,Rəng,Hansı bazar üçün yığılıb,Avtosalon,price,Motor,At gücü,Yanacaq,Yüngül lehimli disklər,Mərkəzi qapanma,Dəri salon,Oturacaqların ventilyasiyası,ABS,Park radarı,Ksenon lampalar,Lyuk,Kondisioner,Arxa görüntü kamerası,Yağış sensoru,Oturacaqların isidilməsi,Yan pərdələr
9090,Bakı,Avtomat,Mercedes,Arxa,C 280,Xeyr,1997,440000,5,Sedan,3,Qara,Avropa,No,12500.0,2.8,197.0,Benzin,False,True,True,False,True,False,False,True,True,False,False,True,True
9091,Bakı,Variator,Toyota,Ön,Prius,Xeyr,2007,300000,4,Liftbek,0,Qara,Digər,No,11900.0,1.5,76.0,Hibrid,False,True,False,False,True,True,True,False,True,True,True,False,False
9092,Bakı,Avtomat,Chevrolet,Ön,Cobalt,Xeyr,2022,31000,5,Sedan,1,Mavi,Avropa,No,21500.0,1.5,106.0,Benzin,True,True,False,False,True,False,False,False,True,False,False,False,False
9093,Biləsuvar,Mexaniki,Ford,Ön,Transit,Xeyr,2002,360000,2,Furqon,2,Ağ,Amerika,No,13200.0,2.2,125.0,Dizel,False,True,False,False,True,False,False,False,False,False,False,False,False
9125,Bakı,Avtomat,Kia,Ön,Sportage,Xeyr,2011,284458,5,Offroader ,1,Yaşıl,Koreya,No,22000.0,2.0,163.0,Benzin,True,False,False,False,True,False,False,True,False,True,False,False,False
9150,Bakı,Avtomat,Land Rover,Tam,Discovery Sport,Xeyr,2015,65000,6,Offroader ,2,Ağ,Koreya,No,45050.0,2.2,190.0,Dizel,True,True,True,True,True,True,True,True,True,True,True,True,True
9151,Gəncə,Mexaniki,Mercedes,Arxa,Sprinter 518,Xeyr,2008,315000,3,Yük maşını,0,Ağ,Digər,No,32000.0,2.4,140.0,Dizel,True,False,False,False,False,False,False,False,True,False,False,False,False
9152,Bakı,Avtomat,Kia,Ön,Sorento,Xeyr,2011,191000,7,Offroader ,2,Yaş Asfalt,Digər,No,26400.0,2.0,184.0,Dizel,True,True,True,True,True,False,True,True,True,True,True,True,True
9153,Bakı,Avtomat,BMW,Arxa,325,Xeyr,2015,92000,5,Sedan,1,Ağ,Koreya,No,33900.0,2.0,218.0,Dizel,True,True,True,False,True,True,True,False,True,True,True,False,False
9154,Bakı,Avtomat,Geely,Ön,Okavango,Bəli,2024,0,7,Offroader ,0,Boz,Rəsmi diler,Yes,53900.0,2.0,200.0,Benzin,True,True,True,True,True,True,False,True,True,True,True,True,False
9155,Bakı,Avtomat,Hyundai,Tam,Santa Fe,Xeyr,2017,93500,5,Offroader ,0,Qara,Digər,Yes,32900.0,2.0,240.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
9158,Bakı,Avtomat,MAN,Arxa,TGX 18.440,Xeyr,2010,1300000,2,Dartqı,2,Qırmızı,Avropa,No,45300.0,12.0,440.0,Dizel,True,True,False,False,False,False,False,True,True,False,False,False,True
9161,Bərdə,Avtomat,Hyundai,Ön,Santa Fe,Xeyr,2009,189000,7,Offroader ,2,Ağ,Digər,No,23800.0,2.0,184.0,Dizel,True,True,True,False,True,True,False,True,True,True,True,True,False
9163,Bakı,Avtomat,Toyota,Tam,Land Cruiser,Xeyr,2013,163500,7,Offroader ,2,Qara,Digər,No,63750.0,4.0,282.0,Benzin,True,True,True,False,True,True,True,True,True,True,False,True,True
9164,Bakı,Avtomat,Mercedes,Arxa,C 300,Xeyr,2017,136354,5,Sedan,2,Qara,Amerika,No,35700.0,2.0,245.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
9165,İsmayıllı,Avtomat,Mercedes,Arxa,E 230,Xeyr,1997,589547,5,Sedan,0,Göy,Digər,No,11000.0,2.3,150.0,Benzin,True,False,False,False,True,False,True,True,True,False,True,True,False
9175,Bakı,Avtomat,Hyundai,Tam,ix55,Xeyr,2009,250000,7,Offroader ,2,Ağ,Avropa,No,20800.0,3.8,260.0,Benzin,True,True,True,True,True,True,True,True,True,False,True,True,True
9176,Salyan,Mexaniki,GAZ,Arxa,33021,Xeyr,2000,199999,3,Yük maşını,2,Boz,Digər,No,7500.0,2.4,131.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
9177,Bakı,Avtomat,Land Rover,Tam,Discovery,Xeyr,2018,70000,7,Offroader ,1,Ağ,Koreya,Yes,68000.0,2.0,240.0,Dizel,True,True,True,True,True,True,True,True,True,True,True,True,True
9179,Bakı,Variator,Toyota,Ön,Corolla Levin,Bəli,2024,0,5,Sedan,0,Ağ,Digər,Yes,36100.0,1.8,98.0,Hibrid,True,True,True,True,True,True,True,True,True,True,True,True,True
9180,Ağdam,Avtomat,Mercedes,Arxa,190,Xeyr,1984,324156,5,Sedan,4 və daha çox,Gümüşü,Amerika,No,2500.0,2.0,122.0,Benzin,True,False,False,False,True,False,False,True,False,False,False,False,True
9181,Bakı,Avtomat,Jeep,Tam,Grand Cherokee,Xeyr,2013,199900,5,Offroader ,2,Ağ,Rəsmi diler,No,39950.0,3.6,286.0,Benzin,True,True,True,True,False,True,True,True,True,True,True,True,True
9182,Bakı,Avtomat,Land Rover,Tam,RR Evoque,Xeyr,2015,116000,5,Offroader ,2,Ağ,Amerika,Yes,37500.0,2.0,240.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
9183,Bakı,Avtomat,Jeep,Tam,Wrangler,Xeyr,2016,85000,5,Offroader ,2,Yaşıl,Avropa,No,62050.0,3.6,284.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
9184,Bakı,Avtomat,Porsche,Tam,Cayenne,Xeyr,2012,112000,5,Offroader ,1,Qara,Rəsmi diler,Yes,49300.0,3.6,300.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
9185,Bakı,Avtomat,Porsche,Tam,Cayenne,Xeyr,2013,128000,5,Offroader ,1,Ağ,Rəsmi diler,Yes,47600.0,3.6,300.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
9186,Bakı,Mexaniki,Audi,Ön,A4,Xeyr,1995,328000,5,Sedan,2,Qırmızı,Amerika,No,4500.0,1.6,101.0,Benzin,True,False,False,False,False,False,False,False,False,False,False,False,False
9187,Bakı,Avtomat,Nissan,Ön,Sentra,Xeyr,2013,144200,5,Sedan,1,Ağ,Yaponiya,No,17500.0,1.6,117.0,Benzin,True,False,False,False,True,True,False,False,True,False,False,True,True
9188,Bakı,Avtomat,Skoda,Ön,Karoq,Xeyr,2023,35000,5,Offroader ,1,Boz,Rəsmi diler,No,42500.0,1.4,150.0,Benzin,True,True,False,True,True,True,True,True,True,True,True,True,False
9189,Bakı,Avtomat,Chevrolet,Ön,Aveo,Xeyr,2010,235000,4,Sedan,2,Tünd qırmızı,Digər,No,11000.0,1.4,100.0,Benzin,True,True,False,False,True,False,True,True,True,True,False,False,False
9191,Bakı,Avtomat,Toyota,Ön,Corolla Cross,Bəli,2024,0,5,Offroader ,0,Ağ,Çin,Yes,31450.0,2.0,199.0,Hibrid,True,True,False,False,True,False,False,False,True,False,False,False,False
9195,Gəncə,Avtomat,Lexus,Ön,ES 250,Xeyr,2018,158000,5,Sedan,2,Qara,Rəsmi diler,No,56100.0,2.5,184.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,False
9198,Bakı,Avtomat,Land Rover,Tam,Discovery,Xeyr,2019,71000,7,Offroader ,2,Qara,Amerika,No,75650.0,3.0,290.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
9201,Bakı,Avtomat,Ferrari,Arxa,California,Xeyr,2016,9100,2,Rodster,2,Qırmızı,Avropa,No,314500.0,3.9,560.0,Benzin,True,True,True,True,True,True,True,False,True,True,True,True,False
9214,Bakı,Avtomat,Mercedes,Arxa,GLC 200 4MATIC,Xeyr,2019,107100,5,Offroader ,0,Ağ,Amerika,No,61030.0,2.0,197.0,Benzin,True,True,True,True,True,True,True,False,True,True,True,True,False
9215,Bakı,Avtomat,Toyota,Ön,Corolla Fielder,Xeyr,2015,199708,5,"Universal, ",2,Ağ,Dubay,No,22500.0,1.5,74.0,Hibrid,False,False,False,False,False,False,False,False,False,False,False,False,False
9216,Bakı,Avtomat,Mercedes,Arxa,E 240,Xeyr,2003,412000,5,Sedan,2,Yaş Asfalt,Digər,No,15000.0,2.6,177.0,Benzin,False,False,True,False,True,True,True,True,True,False,True,False,False
9219,Sumqayıt,Avtomat,BMW,Arxa,328,Xeyr,2015,171005,5,Sedan,2,Ağ,Digər,Yes,28800.0,2.0,245.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,True
9220,Masallı,Avtomat,Mercedes,Arxa,C 230,Xeyr,1999,237236,5,Sedan,2,Ağ,Avropa,No,11300.0,2.3,193.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
9222,Bakı,Mexaniki,Hyundai,Ön,i30,Xeyr,2009,239000,5,"Hetçbek, ",1,Gümüşü,Avropa,No,15300.0,1.6,116.0,Dizel,True,True,True,False,True,False,True,False,True,False,False,False,False
9223,Salyan,Avtomat,Hyundai,Ön,Sonata,Xeyr,2008,210000,5,Sedan,2,Gümüşü,Amerika,No,6500.0,2.4,174.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
9224,Biləsuvar,Mexaniki,KamAz,Arxa,6520,Xeyr,2003,22250,2,Yük maşını,2,Ağ,Digər,No,35000.0,11.0,191.0,Dizel,False,False,True,False,False,False,True,True,False,True,False,False,True
9225,Bakı,Avtomat,Toyota,Tam,Land Cruiser Prado,Xeyr,2009,185514,7,Offroader ,2,Qara,Dubay,No,37500.0,2.7,163.0,Benzin,True,True,True,False,True,True,False,False,True,True,False,False,True
9227,Bakı,Avtomat,Land Rover,Tam,Defender,Xeyr,2021,39000,5,Offroader ,2,Qara,Digər,Yes,145690.0,2.0,240.0,Dizel,True,True,True,False,True,True,True,False,True,True,True,True,False
9229,Bakı,Mexaniki,LADA (VAZ),Tam,Niva,Bəli,2024,0,5,Offroader ,0,Ağ,Rəsmi diler,Yes,21700.0,1.7,80.0,Benzin,True,False,False,False,False,False,False,False,False,False,False,True,False
9230,Bakı,Mexaniki,Harley-Davidson,Arxa,FXDR,Xeyr,2019,1800,1,Motosiklet,1,Qara,Avropa,No,43350.0,1.9,90.0,Benzin,True,True,False,False,True,False,True,False,False,False,False,False,False
9232,Bakı,Avtomat,Land Rover,Tam,Range Rover,Xeyr,2015,195000,5,Offroader ,2,Qara,Digər,No,76500.0,3.0,340.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,False
9235,Bakı,Avtomat,Kia,Ön,Cerato,Xeyr,2019,154497,5,Sedan,1,Göy,Amerika,No,24000.0,2.0,150.0,Benzin,True,True,False,False,True,True,True,False,True,True,True,False,False
9236,Şəmkir,Avtomat,Mercedes,Arxa,C 180,Xeyr,1999,312000,5,Sedan,2,Gümüşü,Digər,No,13500.0,1.8,122.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
9258,Gəncə,Mexaniki,Ford,Arxa,Transit,Xeyr,1998,490537,5,Furqon,2,Göy,Amerika,No,11300.0,2.5,75.0,Dizel,True,False,False,False,True,False,False,False,False,False,False,False,False
9259,Bakı,Mexaniki,Ford,Ön,Tourneo Connect,Xeyr,2012,312000,5,Kompakt-Van,2,Ağ,Digər,No,14000.0,1.8,110.0,Dizel,False,False,False,False,False,False,False,False,False,False,False,False,False
9260,Bakı,Mexaniki,MV Agusta,Arxa,F3 800,Xeyr,2014,3000,2,Motosiklet,1,Ağ,Rəsmi diler,No,21930.0,0.8,150.0,Benzin,True,False,False,False,True,False,True,False,False,False,False,False,False
9261,Sumqayıt,Mexaniki,Opel,Ön,Astra,Xeyr,2008,231006,5,"Universal, ",2,Gümüşü,Digər,Yes,10900.0,1.7,120.0,Dizel,True,True,False,False,True,False,True,False,True,False,False,False,True
9262,Bakı,Avtomat,BMW,Tam,X5,Xeyr,2023,5000,5,Offroader ,2,Qara,Rəsmi diler,Yes,188700.0,3.0,380.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
9263,Bakı,Avtomat,Mercedes,Tam,GLE 53 AMG 4MATIC Coupe,Bəli,2023,0,5,SUV Kupe,0,Qara,Rəsmi diler,Yes,254392.0,3.0,435.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,False
9264,Bakı,Avtomat,Hyundai,Ön,Sonata,Bəli,2024,0,5,Sedan,0,Qara,Digər,Yes,63900.0,2.0,193.0,Hibrid,True,True,True,False,True,True,False,True,True,True,True,True,False
9269,Bakı,Variator,Toyota,Ön,Camry,Xeyr,2024,1700,5,Sedan,1,Ağ,Digər,No,64430.0,2.0,192.0,Hibrid,True,True,True,True,True,True,True,True,True,True,True,True,False
9270,Bakı,Mexaniki,Ford,Arxa,Transit,Xeyr,2015,239000,8+,Mikroavtobus,2,Ağ,Avropa,No,54000.0,2.2,170.0,Dizel,False,True,False,False,True,True,False,True,True,True,False,False,True
9271,Bakı,Avtomat,Kia,Ön,Sorento,Xeyr,2024,1400,6,Offroader ,1,Qara,Koreya,No,92650.0,1.6,230.0,Hibrid,True,True,True,True,True,True,True,False,True,True,True,True,True
9296,Bakı,Avtomat,Kia,Ön,Sorento,Xeyr,2014,163500,5,Offroader ,2,Gümüşü,Koreya,No,29200.0,2.0,184.0,Dizel,True,True,True,False,True,True,False,False,True,True,False,True,True
9298,Bakı,Avtomat,MG,Ön,5,Bəli,2023,0,5,Sedan,0,Ağ,Rəsmi diler,Yes,33500.0,1.5,115.0,Benzin,True,True,True,False,True,True,False,True,True,True,False,True,False
9301,Bakı,Reduktor,Avatr,Tam,11,Bəli,2024,0,5,Offroader ,0,Qara,Rəsmi diler,Yes,103530.0,0.0,578.0,Elektro,True,True,True,True,True,True,True,False,True,True,True,True,False
9304,Bakı,Avtomat,Land Rover,Tam,Range Rover,Xeyr,2016,163000,5,Offroader ,0,Ağ,Digər,No,93500.0,3.0,248.0,Dizel,True,True,True,True,True,True,True,True,True,True,True,True,True
9307,Bakı,Avtomat,Kia,Ön,Sorento,Xeyr,2013,135000,5,Offroader ,1,Qara,Koreya,No,29000.0,2.0,184.0,Dizel,True,True,True,True,True,True,True,True,True,True,True,True,True
9308,Bakı,Avtomat,Mercedes,Arxa,C 200,Xeyr,2001,344000,4,Sedan,2,Gümüşü,Avropa,No,11900.0,2.0,163.0,Benzin,True,True,False,False,True,False,False,False,True,True,True,False,False
9333,Bakı,Variator,Mitsubishi,Tam,Outlander,Xeyr,2010,249000,5,Offroader ,2,Ağ,Digər,No,14000.0,2.4,170.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
9335,Bakı,Avtomat,Toyota,Tam,Land Cruiser Prado,Xeyr,2014,134200,5,Offroader ,2,Qara,Digər,Yes,50620.9,2.7,163.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,False
9338,Qəbələ,Avtomat,Mercedes,Arxa,Vito,Xeyr,2009,426000,8+,Minivan,2,Gümüşü,Avropa,No,28000.0,2.2,150.0,Dizel,True,True,False,False,True,True,False,False,True,True,False,False,True
9340,Bakı,Avtomat,Toyota,Ön,Camry,Xeyr,2012,201524,5,Sedan,2,Ağ,Dubay,No,25800.0,2.5,181.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
9366,Bakı,Avtomat,Porsche,Tam,Cayenne S,Xeyr,2015,88000,5,Offroader ,1,Ağ,Rəsmi diler,No,79050.0,3.6,420.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,True
9368,Bakı,Variator,Toyota,Ön,Prius,Xeyr,2017,60000,5,Liftbek,0,Ağ,Digər,Yes,26200.0,1.8,98.0,Hibrid,True,True,False,False,True,True,True,False,True,False,True,True,False
9371,Bakı,Avtomat,Hyundai,Ön,Sonata,Xeyr,2017,138000,5,Sedan,2,Qara,Koreya,Yes,30400.0,1.6,145.0,Benzin,True,True,True,False,True,True,False,False,True,True,True,True,False
9372,Bakı,Avtomat,Hyundai,Tam,Santa Fe,Xeyr,2014,53300,7,Offroader ,2,Ağ,Rəsmi diler,Yes,39500.0,2.4,175.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,False
9373,Bakı,Avtomat,Kia,Ön,K5,Xeyr,2022,56000,5,Sedan,2,Ağ,Digər,Yes,47600.0,1.6,171.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
9374,Bakı,Avtomat,Lexus,Tam,GS 350,Xeyr,2014,160000,5,Sedan,2,Ağ,Avropa,No,40800.0,3.5,306.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,False
9375,Bakı,Avtomat,BMW,Tam,X5,Xeyr,2004,88000,5,Offroader ,0,Qara,Avropa,No,27500.0,4.8,360.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,True
9406,Sumqayıt,Avtomat,Nissan,Ön,Note,Xeyr,2016,37860,5,"Hetçbek, ",0,Yaş Asfalt,Yaponiya,Yes,18900.0,1.2,98.0,Benzin,True,True,True,True,True,True,True,False,True,True,True,False,True
9444,Bakı,Avtomat,Mercedes,Arxa,E 300 e,Bəli,2023,0,5,Sedan,0,Qara,Digər,Yes,159420.9,2.0,320.0,Plug-in Hibrid,True,True,True,True,True,True,True,True,True,True,True,True,False
9445,Bakı,Mexaniki,Mercedes,Arxa,C 180,Xeyr,1995,329845,5,Sedan,0,Gümüşü,Digər,Yes,7200.0,1.8,129.0,Benzin,True,True,False,False,True,True,False,True,True,False,True,False,False
9446,Bakı,Avtomat,Land Rover,Tam,Range Rover,Xeyr,2018,79000,5,Offroader ,2,Qara,Digər,No,118660.0,3.0,340.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
9447,Bakı,Avtomat,Volvo,Tam,XC90,Xeyr,2003,355000,5,Offroader ,2,Boz,Amerika,No,12900.0,2.9,272.0,Benzin,True,True,True,False,True,False,True,True,True,True,True,True,False
9448,Bakı,Avtomat,BMW,Arxa,430,Xeyr,2018,110000,5,Liftbek,1,Boz,Digər,No,46750.0,2.0,249.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
9450,Bakı,Avtomat,Subaru,Tam,Impreza,Xeyr,2008,212800,5,Sedan,2,Gümüşü,Avropa,No,12700.0,2.0,150.0,Benzin,True,True,True,False,True,False,True,False,True,True,False,True,False
9452,Bakı,Avtomat,Kia,Ön,K5,Xeyr,2015,142000,5,Sedan,2,Ağ,Koreya,No,25800.0,2.0,184.0,Hibrid,True,True,True,True,True,True,True,True,True,True,True,True,True
9469,Bakı,Avtomat,Kia,Ön,K5,Xeyr,2020,156600,5,Sedan,1,Yaş Asfalt,Amerika,No,35300.0,1.6,180.0,Benzin,True,True,True,False,True,True,True,False,True,True,True,False,False
9470,Bakı,Avtomat,Suzuki,Ön,Swift,Xeyr,2007,261700,5,"Hetçbek, ",0,Gümüşü,Digər,No,10500.0,1.5,102.0,Benzin,True,True,False,False,True,False,False,False,True,True,False,False,True
9471,Sumqayıt,Avtomat,Mercedes,Arxa,E 200,Xeyr,1994,300000,5,Sedan,2,Ağ,Digər,No,5000.0,2.0,136.0,Benzin,True,False,False,False,True,False,False,False,False,False,False,False,False
9472,Bakı,Mexaniki,Ford,Ön,Transit,Xeyr,2007,173316,3,Furqon,0,Gümüşü,Avropa,No,24400.0,2.2,125.0,Dizel,True,True,False,False,True,False,True,False,True,True,True,False,False
9473,Bakı,Mexaniki,Mercedes,Arxa,Vito 111,Xeyr,2006,342504,5,Furqon,2,Ağ,Avropa,No,17900.0,2.2,109.0,Dizel,True,True,False,False,True,False,False,False,False,False,True,False,False
9476,Bakı,Variator,Toyota,Ön,Sienta,Xeyr,2016,58896,5,Kompakt-Van,0,Ağ,Yaponiya,No,25900.0,1.5,99.0,Hibrid,True,True,False,False,True,True,True,False,True,True,True,False,True
9477,Bakı,Avtomat,Ford,Arxa,Mustang,Xeyr,2017,150000,4,Kabriolet,2,Qırmızı,Amerika,Yes,34850.0,2.3,317.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
9478,Bakı,Avtomat,Forthing,Ön,U-Tour,Bəli,2024,0,7,Minivan,0,Yaş Asfalt,Avropa,Yes,51000.0,1.5,197.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,False
9480,Bakı,Avtomat,Hyundai,Ön,Santa Fe,Xeyr,2016,149000,5,Offroader ,1,Boz,Koreya,Yes,37200.0,2.0,184.0,Dizel,True,True,True,True,True,True,True,True,True,True,True,True,True
9485,Bakı,Mexaniki,LADA (VAZ),Tam,Niva,Xeyr,2019,38000,5,Offroader ,1,Boz,Rəsmi diler,No,16400.0,1.7,83.0,Benzin,True,False,False,False,True,False,False,False,True,True,False,True,True
9486,Bakı,Avtomat,Land Rover,Tam,Range Rover,Xeyr,2014,95000,5,Offroader ,2,Boz,Amerika,No,69700.0,3.0,340.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,False
9487,Bakı,Avtomat,Kia,Ön,Cerato,Xeyr,2020,60000,5,Sedan,1,Yaş Asfalt,Amerika,No,30950.0,1.6,201.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,False
9489,Bakı,Avtomat,Hyundai,Ön,Elantra,Xeyr,2016,155000,4,Sedan,1,Ağ,Koreya,No,24500.0,1.6,136.0,Benzin,True,True,True,True,True,True,False,False,True,True,False,False,False
9511,Bakı,Avtomat,Chrysler,Ön,200,Xeyr,2011,148060,4,Kabriolet,3,Ağ,Amerika,No,11000.0,2.4,173.0,Benzin,True,True,True,False,True,False,True,False,True,False,True,False,False
9513,Bakı,Avtomat,Toyota,Ön,Camry,Xeyr,2016,158000,5,Sedan,0,Gümüşü,Avropa,No,36550.0,2.5,181.0,Benzin,True,True,True,False,True,True,True,False,True,True,True,True,False
9514,Bakı,Variator,Nissan,Ön,Kicks,Bəli,2023,0,5,Offroader ,0,Ağ,Digər,Yes,34900.0,1.6,125.0,Benzin,True,True,False,False,True,True,True,False,True,True,False,False,False
9515,Bakı,Reduktor,Li Auto,Tam,L7,Bəli,2024,0,5,Offroader ,0,Qara,Çin,Yes,93500.0,1.5,449.0,Plug-in Hibrid,True,True,True,True,True,True,True,True,True,True,True,True,False
9516,Bakı,Mexaniki,LADA (VAZ),Tam,Niva Bronto,Bəli,2023,0,5,Offroader ,0,Qara,Rəsmi diler,Yes,25500.0,1.7,83.0,Benzin,True,False,False,False,True,False,False,False,True,False,False,True,False
9520,Bakı,Avtomat,Audi,Tam,Q7,Xeyr,2015,86700,7,Offroader ,2,Qara,Rəsmi diler,No,67830.0,3.0,333.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
9521,Bakı,Avtomat,BMW,Arxa,320,Xeyr,2016,163000,5,Sedan,1,Boz,Koreya,No,34300.0,2.0,184.0,Dizel,True,True,True,True,True,True,True,True,True,True,True,True,False
9522,Bakı,Avtomat,Mercedes,Arxa,E 250,Xeyr,2016,143000,5,Sedan,1,Qara,Digər,No,55250.0,2.2,204.0,Dizel,True,True,True,True,True,True,True,True,True,True,True,True,True
9523,Bakı,Avtomat,Kia,Tam,Sportage,Xeyr,2015,143000,5,Offroader ,1,Ağ,Rəsmi diler,No,29500.0,2.4,176.0,Benzin,True,True,True,True,True,True,False,True,True,True,False,True,False
9525,Bakı,Avtomat,BMW,Arxa,530e,Xeyr,2019,36000,5,Sedan,2,Ağ,Digər,No,69700.0,2.0,292.0,Plug-in Hibrid,True,True,True,False,True,True,True,True,True,True,True,True,True
9544,Bakı,Avtomat,Land Rover,Tam,RR Sport,Xeyr,2015,160000,5,Offroader ,2,Ağ,Amerika,Yes,62050.0,3.0,340.0,Dizel,True,True,True,False,True,True,True,True,True,True,True,True,True
9547,Bakı,Avtomat,BMW,Tam,X5,Xeyr,2020,40000,5,Offroader ,0,Qara,Rəsmi diler,Yes,105400.0,2.0,218.0,Dizel,True,True,True,False,True,True,True,True,True,True,True,True,True
9548,Bakı,Variator,Changan,Ön,Qiyuan A05,Bəli,2024,0,5,Sedan,0,Yaş Asfalt,Digər,Yes,28730.0,1.5,190.0,Plug-in Hibrid,True,True,True,True,True,True,True,True,True,True,True,True,False
9549,Bakı,Avtomat,Land Rover,Tam,Range Rover,Xeyr,2023,24000,5,Offroader ,2,Qara,Rəsmi diler,Yes,314500.0,3.0,400.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
9554,Bakı,Avtomat,Audi,Tam,Q7,Xeyr,2015,170000,7,Offroader ,1,Yaş Asfalt,Rəsmi diler,No,43860.0,3.0,333.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
9555,Bakı,Avtomat,Kia,Tam,Sportage,Xeyr,2014,137000,5,Offroader ,1,Ağ,Rəsmi diler,No,29500.0,2.5,182.0,Benzin,True,True,True,True,True,True,True,True,True,True,False,True,False
9556,Bakı,Avtomat,BMW,Arxa,740,Xeyr,2018,147000,4,Sedan,2,Yaş Asfalt,Avropa,No,73100.0,3.0,326.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,False
9558,Bakı,Avtomat,Nissan,Ön,Wingroad,Xeyr,2017,26000,5,"Universal, ",1,Yaş Asfalt,Yaponiya,No,17300.0,1.5,109.0,Benzin,False,True,False,False,True,False,True,False,True,True,False,False,False
9559,Bakı,Avtomat,Changan,Ön,Uni-V,Xeyr,2023,38400,5,Liftbek,1,Ağ,Digər,No,49980.0,1.5,347.0,Plug-in Hibrid,True,True,True,True,True,True,True,True,True,True,True,True,True
9562,Zaqatala,Avtomat,Mitsubishi,Tam,Pajero io,Xeyr,2000,215000,5,Offroader ,2,Ağ,Digər,No,7300.0,2.0,136.0,Benzin,True,True,False,False,True,False,False,False,True,False,False,False,False
9563,Bakı,Mexaniki,LADA (VAZ),Arxa,2106,Xeyr,2005,300000,5,Sedan,2,Yaşıl,Digər,No,4800.0,1.6,75.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
9564,Göyçay,Mexaniki,Ford,Arxa,Transit,Xeyr,2007,187800,3,Furqon,2,Ağ,Avropa,No,26000.0,2.4,140.0,Dizel,False,False,False,False,True,False,False,False,True,False,False,False,False
9565,Bakı,Avtomat,Mercedes,Arxa,E 220 d,Xeyr,2016,134000,5,Sedan,1,Ağ,Koreya,No,38500.0,2.2,170.0,Dizel,True,True,True,False,True,True,True,True,True,True,True,True,False
9566,Bakı,Avtomat,Mercedes,Tam,GL 450 4MATIC,Xeyr,2006,235000,7,Offroader ,2,Qara,Avropa,No,24500.0,4.7,340.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,True
9567,Bakı,Avtomat,BMW,Arxa,520,Xeyr,2013,230000,5,Sedan,0,Göy,Digər,Yes,32500.0,2.0,245.0,Dizel,True,True,True,False,True,True,True,True,True,True,True,True,False
9568,Bakı,Avtomat,BMW,Arxa,328,Xeyr,2012,235000,4,Sedan,3,Boz,Amerika,No,22000.0,2.0,245.0,Benzin,True,True,True,False,True,False,False,True,True,False,True,True,False
